date;cours;titre_id
2016/03/18;165000;37
2016/03/17;165000;37
2016/03/16;165505;37
2016/03/15;170000;37
2016/03/11;170000;37
2016/03/10;170000;37
2016/03/09;170000;37
2016/03/08;165010;37
2016/03/07;165100;37
2016/03/03;173075;37
2016/03/02;161000;37
2016/02/26;156115;37
2016/02/25;156000;37
2016/02/24;157000;37
2016/02/23;165000;37
2016/02/22;156005;37
2016/02/19;156000;37
2016/02/18;165000;37
2016/02/17;169995;37
2016/02/16;172400;37
2016/02/15;173500;37
2016/02/11;170000;37
2016/02/10;165000;37
2016/02/08;170000;37
2016/02/05;161000;37
2016/02/04;161000;37
2016/02/03;161000;37
2016/02/02;161000;37
2016/01/29;160000;37
2016/01/25;157010;37
2016/01/22;156500;37
2016/01/20;156005;37
2016/01/19;156005;37
2016/01/18;156000;37
2016/01/13;160000;37
2016/01/12;160000;37
2016/01/11;156000;37
2016/01/08;156000;37
2016/01/07;156000;37
2016/01/05;156000;37
2016/01/04;156000;37
2015/12/30;156000;37
2015/12/29;156000;37
2015/12/23;156000;37
2015/12/22;155000;37
2015/12/21;155500;37
2015/12/18;161000;37
2015/12/17;160000;37
2015/12/16;156995;37
2015/12/14;155500;37
2015/12/11;157000;37
2015/12/09;160000;37
2015/12/08;161000;37
2015/12/04;160000;37
2015/12/03;160000;37
2015/12/01;157100;37
2015/11/26;157000;37
2015/11/25;157000;37
2015/11/24;157000;37
2015/11/23;157000;37
2015/11/19;157000;37
2015/11/18;155500;37
2015/11/17;156000;37
2015/11/16;157000;37
2015/11/13;155500;37
2015/11/12;157000;37
2015/11/10;155000;37
2015/11/09;155500;37
2015/11/06;157000;37
2015/11/04;155500;37
2015/11/03;155005;37
2015/11/02;155005;37
2015/10/30;155500;37
2015/10/29;155500;37
2015/10/28;157000;37
2015/10/27;157000;37
2015/10/26;157000;37
2015/10/22;157000;37
2015/10/21;156005;37
2015/10/20;156000;37
2015/10/19;156000;37
2015/10/16;155000;37
2015/10/14;156000;37
2015/10/13;154105;37
2015/10/07;154100;37
2015/10/06;154000;37
2015/10/05;153000;37
2015/10/02;154000;37
2015/10/01;154000;37
2015/09/29;153550;37
2015/09/28;152110;37
2015/09/25;152005;37
2015/09/23;152005;37
2015/09/22;152000;37
2015/09/21;152000;37
2015/09/18;152000;37
2015/09/16;160000;37
2015/09/15;160000;37
2015/09/11;160000;37
2015/09/10;160000;37
2015/09/09;156005;37
2015/09/07;152000;37
2015/09/04;152000;37
2015/09/02;152000;37
2015/09/01;152000;37
2015/08/27;150100;37
2015/08/26;150010;37
2015/08/25;150010;37
2015/08/21;150010;37
2015/08/20;150000;37
2015/08/19;152000;37
2015/08/18;152000;37
2015/08/17;149000;37
2015/08/14;155000;37
2015/08/13;155000;37
2015/08/12;148000;37
2015/08/11;149000;37
2015/08/10;148000;37
2015/08/06;148150;37
2015/08/05;149000;37
2015/08/03;148000;37
2015/07/31;148000;37
2015/07/29;148000;37
2015/07/28;148505;37
2015/07/24;149000;37
2015/07/23;149000;37
2015/07/22;148000;37
2015/07/21;149500;37
2015/07/20;150000;37
2015/07/15;148000;37
2015/07/13;150000;37
2015/07/10;148000;37
2015/07/09;150000;37
2015/07/08;148000;37
2015/07/03;148000;37
2015/07/02;148000;37
2015/06/29;148000;37
2015/06/26;148000;37
2015/06/24;148000;37
2015/06/23;147500;37
2015/06/19;150000;37
2015/06/18;150000;37
2015/06/17;148015;37
2015/06/16;148000;37
2015/06/12;147500;37
2015/06/11;147500;37
2015/06/10;147500;37
2015/06/05;147000;37
2015/06/04;150000;37
2015/06/03;147000;37
2015/05/29;141500;37
2015/05/28;143000;37
2015/05/27;143000;37
2015/05/22;141400;37
2015/05/19;141415;37
2015/05/11;141415;37
