date;cours;titre_id
2016/03/21;88290;12
2016/03/18;88300;12
2016/03/17;88300;12
2016/03/16;86000;12
2016/03/15;85005;12
2016/03/14;82600;12
2016/03/11;82500;12
2016/03/10;82010;12
2016/03/09;82495;12
2016/03/08;82500;12
2016/03/07;79950;12
2016/03/04;79000;12
2016/03/03;82000;12
2016/03/02;80000;12
2016/03/01;80000;12
2016/02/29;81000;12
2016/02/26;78005;12
2016/02/25;79000;12
2016/02/24;76005;12
2016/02/23;79500;12
2016/02/22;80000;12
2016/02/19;80000;12
2016/02/18;80000;12
2016/02/17;80500;12
2016/02/16;80570;12
2016/02/15;75100;12
2016/02/12;76495;12
2016/02/11;76010;12
2016/02/10;76000;12
2016/02/09;74995;12
2016/02/08;75500;12
2016/02/05;75500;12
2016/02/04;76500;12
2016/02/03;75100;12
2016/02/02;75500;12
2016/02/01;77000;12
2016/01/29;74500;12
2016/01/28;74500;12
2016/01/27;74950;12
2016/01/26;73000;12
2016/01/25;70000;12
2016/01/22;69000;12
2016/01/21;70000;12
2016/01/20;67000;12
2016/01/19;68000;12
2016/01/18;68000;12
2016/01/15;68000;12
2016/01/14;68000;12
2016/01/13;68000;12
2016/01/12;68500;12
2016/01/11;68500;12
2016/01/08;68500;12
2016/01/07;68500;12
2016/01/06;69000;12
2016/01/05;68900;12
2016/01/04;69500;12
2015/12/31;69995;12
2015/12/30;70000;12
2015/12/29;69375;12
2015/12/28;75000;12
2015/12/23;70000;12
2015/12/22;70500;12
2015/12/21;69000;12
2015/12/18;69500;12
2015/12/17;69000;12
2015/12/16;69000;12
2015/12/15;69400;12
2015/12/14;68650;12
2015/12/11;69995;12
2015/12/10;70000;12
2015/12/09;71000;12
2015/12/08;72000;12
2015/12/07;72000;12
2015/12/04;72000;12
2015/12/03;71000;12
2015/12/02;72005;12
2015/12/01;72000;12
2015/11/30;75950;12
2015/11/27;75500;12
2015/11/26;75950;12
2015/11/25;75950;12
2015/11/24;75995;12
2015/11/23;76750;12
2015/11/20;76750;12
2015/11/19;75000;12
2015/11/18;75000;12
2015/11/17;76895;12
2015/11/16;77000;12
2015/11/12;77995;12
2015/11/11;78100;12
2015/11/10;78110;12
2015/11/09;78110;12
2015/11/06;78200;12
2015/11/05;78005;12
2015/11/04;79750;12
2015/11/03;80000;12
2015/11/02;85000;12
2015/10/30;86500;12
2015/10/29;86405;12
2015/10/28;90000;12
2015/10/27;85205;12
2015/10/26;85020;12
2015/10/23;85000;12
2015/10/22;90000;12
2015/10/21;89225;12
2015/10/20;83500;12
2015/10/19;83500;12
2015/10/16;83500;12
2015/10/15;83500;12
2015/10/14;82000;12
2015/10/13;80500;12
2015/10/12;81000;12
2015/10/07;81000;12
2015/10/06;81000;12
2015/10/05;81500;12
2015/10/02;82000;12
2015/10/01;81500;12
2015/09/30;81500;12
2015/09/29;81000;12
2015/09/28;81000;12
2015/09/25;81000;12
2015/09/23;81000;12
2015/09/22;81005;12
2015/09/21;81100;12
2015/09/18;82000;12
2015/09/17;81005;12
2015/09/16;84000;12
2015/09/14;85000;12
2015/09/11;82015;12
2015/09/10;83500;12
2015/09/09;82005;12
2015/09/08;84005;12
2015/09/07;84500;12
2015/09/04;83100;12
2015/09/02;84000;12
2015/09/01;84000;12
2015/08/31;81500;12
2015/08/28;81000;12
2015/08/27;81000;12
2015/08/26;82000;12
2015/08/25;82000;12
2015/08/24;82000;12
2015/08/21;80015;12
2015/08/20;83500;12
2015/08/19;81000;12
2015/08/18;83000;12
2015/08/17;81000;12
2015/08/14;81000;12
2015/08/13;83000;12
2015/08/12;80005;12
2015/08/11;79000;12
2015/08/10;80000;12
2015/08/06;79500;12
2015/08/05;80000;12
2015/08/04;80000;12
2015/08/03;79000;12
2015/07/31;79100;12
2015/07/30;82350;12
2015/07/29;83315;12
2015/07/28;79000;12
2015/07/27;79000;12
2015/07/24;79500;12
2015/07/23;78000;12
2015/07/22;78500;12
2015/07/21;77505;12
2015/07/20;76500;12
2015/07/16;76500;12
2015/07/15;76600;12
2015/07/13;76000;12
2015/07/10;76005;12
2015/07/09;76000;12
2015/07/08;76500;12
2015/07/06;75000;12
2015/07/03;75000;12
2015/07/02;78000;12
2015/07/01;74000;12
2015/06/30;75005;12
2015/06/29;75000;12
2015/06/26;74000;12
2015/06/25;73000;12
2015/06/24;68105;12
2015/06/23;70000;12
2015/06/22;72500;12
2015/06/19;70000;12
2015/06/18;70000;12
2015/06/17;75250;12
2015/06/16;70000;12
2015/06/15;70000;12
2015/06/12;70000;12
2015/06/11;73000;12
2015/06/10;78500;12
2015/06/09;79500;12
2015/06/08;75000;12
2015/06/05;70000;12
2015/06/04;68900;12
2015/06/03;68900;12
