date;cours;titre_id
2016/03/21;18800;30
2016/03/18;18995;30
2016/03/17;18500;30
2016/03/16;18500;30
2016/03/15;18200;30
2016/03/14;18400;30
2016/03/11;18990;30
2016/03/10;18995;30
2016/03/09;18600;30
2016/03/08;18100;30
2016/03/07;17840;30
2016/03/04;17990;30
2016/03/03;17970;30
2016/03/02;17975;30
2016/03/01;18000;30
2016/02/29;18000;30
2016/02/26;18000;30
2016/02/25;18500;30
2016/02/24;18000;30
2016/02/23;17500;30
2016/02/22;17500;30
2016/02/19;17995;30
2016/02/18;18000;30
2016/02/17;18250;30
2016/02/16;18500;30
2016/02/15;18800;30
2016/02/12;18800;30
2016/02/11;18995;30
2016/02/10;18995;30
2016/02/09;18800;30
2016/02/08;19300;30
2016/02/05;19300;30
2016/02/04;18005;30
2016/02/03;18500;30
2016/02/02;18895;30
2016/02/01;18650;30
2016/01/29;18800;30
2016/01/28;18995;30
2016/01/27;19000;30
2016/01/26;19000;30
2016/01/25;19500;30
2016/01/22;19505;30
2016/01/21;20000;30
2016/01/20;20000;30
2016/01/19;19655;30
2016/01/18;20000;30
2016/01/15;20000;30
2016/01/14;20000;30
2016/01/13;20000;30
2016/01/12;19500;30
2016/01/11;19900;30
2016/01/08;19600;30
2016/01/07;20000;30
2016/01/06;20000;30
2016/01/05;20000;30
2016/01/04;19600;30
2015/12/31;20950;30
2015/12/30;19500;30
2015/12/29;19995;30
2015/12/28;19010;30
2015/12/23;19500;30
2015/12/22;20500;30
2015/12/21;21450;30
2015/12/18;20000;30
2015/12/17;20000;30
2015/12/16;19350;30
2015/12/15;18040;30
2015/12/14;19500;30
2015/12/11;20005;30
2015/12/10;20000;30
2015/12/09;21500;30
2015/12/08;21500;30
2015/12/07;21500;30
2015/12/04;22995;30
2015/12/03;23000;30
2015/12/02;23000;30
2015/12/01;23000;30
2015/11/30;23495;30
2015/11/27;23000;30
2015/11/26;21950;30
2015/11/25;20500;30
2015/11/24;21000;30
2015/11/23;20900;30
2015/11/20;21000;30
2015/11/19;21000;30
2015/11/18;20000;30
2015/11/17;21500;30
2015/11/16;21500;30
2015/11/13;22945;30
2015/11/12;23000;30
2015/11/11;23000;30
2015/11/10;23405;30
2015/11/09;23405;30
2015/11/06;23400;30
2015/11/05;23400;30
2015/11/04;23700;30
2015/11/03;23800;30
2015/11/02;24000;30
2015/10/30;23500;30
2015/10/29;23890;30
2015/10/28;23895;30
2015/10/27;23900;30
2015/10/26;24000;30
2015/10/23;24000;30
2015/10/22;24000;30
2015/10/21;24000;30
2015/10/20;23500;30
2015/10/19;23500;30
2015/10/16;23500;30
2015/10/15;23505;30
2015/10/14;23500;30
2015/10/13;23505;30
2015/10/12;23495;30
2015/10/07;23800;30
2015/10/06;23845;30
2015/10/05;23850;30
2015/10/02;24000;30
2015/10/01;23850;30
2015/09/30;23800;30
2015/09/29;23505;30
2015/09/28;23995;30
2015/09/25;23400;30
2015/09/23;22610;30
2015/09/22;22740;30
2015/09/21;22750;30
2015/09/18;22750;30
2015/09/17;23900;30
2015/09/16;23995;30
2015/09/15;23995;30
2015/09/14;24000;30
2015/09/11;24150;30
2015/09/10;23755;30
2015/09/09;24000;30
