date;cours;titre_id
2016/03/18;28500;28
2016/03/17;28500;28
2016/03/16;29000;28
2016/03/15;28000;28
2016/03/14;28000;28
2016/03/11;28000;28
2016/03/10;28000;28
2016/03/09;28000;28
2016/03/08;27000;28
2016/03/07;27000;28
2016/03/04;27000;28
2016/03/03;26500;28
2016/03/02;27000;28
2016/03/01;27000;28
2016/02/29;26250;28
2016/02/25;26200;28
2016/02/24;27000;28
2016/02/23;26895;28
2016/02/22;27000;28
2016/02/19;27500;28
2016/02/18;27500;28
2016/02/16;28500;28
2016/02/12;28500;28
2016/02/11;28490;28
2016/02/10;28600;28
2016/02/09;29000;28
2016/02/08;28500;28
2016/02/04;28490;28
2016/02/03;28490;28
2016/02/02;27150;28
2016/01/28;26505;28
2016/01/26;26500;28
2016/01/25;26600;28
2016/01/22;26490;28
2016/01/21;26490;28
2016/01/20;26010;28
2016/01/19;26005;28
2016/01/18;26490;28
2016/01/15;26500;28
2016/01/14;26600;28
2016/01/13;26600;28
2016/01/12;26010;28
2016/01/08;26000;28
2016/01/07;25500;28
2016/01/06;26000;28
2016/01/05;26000;28
2015/12/31;25600;28
2015/12/29;25505;28
2015/12/28;25500;28
2015/12/22;25400;28
2015/12/21;25500;28
2015/12/18;25700;28
2015/12/16;25200;28
2015/12/15;25200;28
2015/12/14;26600;28
2015/12/11;27000;28
2015/12/10;26600;28
2015/12/07;27000;28
2015/12/04;27300;28
2015/12/02;26900;28
2015/12/01;26600;28
2015/11/30;26590;28
2015/11/24;26600;28
2015/11/23;26600;28
2015/11/20;26500;28
2015/11/19;26500;28
2015/11/18;26400;28
2015/11/13;25990;28
2015/11/12;26000;28
2015/11/11;26300;28
2015/11/10;26300;28
2015/11/09;26500;28
2015/11/06;26500;28
2015/11/05;26490;28
2015/11/04;26395;28
2015/11/03;26000;28
2015/11/02;26700;28
2015/10/30;27000;28
2015/10/28;26750;28
2015/10/27;26500;28
2015/10/26;26600;28
2015/10/21;26500;28
2015/10/20;26500;28
2015/10/19;26000;28
2015/10/16;26005;28
2015/10/15;26000;28
2015/10/14;26000;28
2015/10/13;26800;28
2015/10/12;26005;28
2015/10/06;27500;28
2015/10/05;27500;28
2015/10/02;27950;28
2015/10/01;26550;28
2015/09/30;26000;28
2015/09/29;25500;28
2015/09/28;25500;28
2015/09/25;25500;28
2015/09/23;25500;28
2015/09/22;25500;28
2015/09/21;25995;28
2015/09/17;26000;28
2015/09/16;26000;28
2015/09/15;26005;28
2015/09/14;26500;28
2015/09/11;26500;28
2015/09/10;26990;28
2015/09/09;26995;28
2015/09/08;26500;28
2015/09/07;26500;28
2015/09/02;27000;28
2015/09/01;26500;28
2015/08/31;26500;28
2015/08/28;26500;28
2015/08/27;27950;28
2015/08/26;26500;28
2015/08/25;26500;28
2015/08/24;26510;28
2015/08/21;26500;28
2015/08/20;26500;28
2015/08/19;26500;28
2015/08/17;26010;28
2015/08/14;26010;28
2015/08/13;27500;28
2015/08/12;27750;28
2015/08/11;27995;28
2015/08/10;27995;28
2015/08/06;27750;28
2015/08/04;28000;28
2015/08/03;28155;28
2015/07/31;28160;28
2015/07/30;28155;28
2015/07/29;28500;28
2015/07/28;29000;28
2015/07/27;28980;28
2015/07/24;28995;28
2015/07/23;29000;28
2015/07/22;29800;28
2015/07/21;29000;28
2015/07/16;29105;28
2015/07/15;30000;28
2015/07/13;30000;28
2015/07/10;30500;28
2015/07/07;29500;28
2015/07/06;29000;28
2015/07/03;30000;28
2015/07/02;30500;28
2015/07/01;30495;28
2015/06/30;29000;28
2015/06/29;30990;28
2015/06/26;29000;28
2015/06/25;29000;28
2015/06/23;29000;28
2015/06/22;29000;28
2015/06/18;29000;28
2015/06/17;29000;28
2015/06/16;29000;28
2015/06/15;29700;28
2015/06/12;29000;28
2015/06/11;31000;28
2015/06/10;31000;28
2015/06/09;29000;28
2015/06/08;29000;28
2015/06/03;29000;28
2015/06/02;29155;28
2015/06/01;29000;28
2015/05/29;26980;28
2015/05/28;26980;28
2015/05/27;27000;28
2015/05/26;26975;28
2015/05/22;27000;28
2015/05/21;27000;28
