date;cours;titre_id
2016/03/18;48500;17
2016/03/16;45505;17
2016/03/14;45305;17
2016/03/11;48000;17
2016/03/10;51000;17
2016/03/09;52000;17
2016/03/07;52000;17
2016/03/04;50875;17
2016/03/03;53560;17
2016/03/01;55000;17
2016/02/29;57900;17
2016/02/22;58000;17
2016/02/19;58000;17
2016/02/18;58000;17
2016/02/17;56000;17
2016/02/16;53500;17
2016/02/15;52430;17
2016/02/12;53500;17
2016/02/11;53495;17
2016/02/09;53500;17
2016/02/08;53500;17
2016/02/05;53500;17
2016/02/04;50000;17
2016/02/02;50000;17
2016/02/01;50005;17
2016/01/29;50000;17
2016/01/28;49500;17
2016/01/27;48500;17
2016/01/22;48500;17
2016/01/21;48400;17
2016/01/20;48400;17
2016/01/19;47600;17
2016/01/18;48000;17
2016/01/13;48400;17
2016/01/12;48000;17
2016/01/08;48400;17
2016/01/07;48400;17
2016/01/06;47505;17
2016/01/05;50000;17
2016/01/04;49000;17
2015/12/31;50000;17
2015/12/30;47505;17
2015/12/29;47505;17
2015/12/28;48000;17
2015/12/23;48500;17
2015/12/22;47500;17
2015/12/18;50000;17
2015/12/17;47500;17
2015/12/14;49000;17
2015/12/11;49000;17
2015/12/07;48000;17
2015/12/04;48000;17
2015/12/03;47500;17
2015/12/02;47505;17
2015/11/30;49000;17
2015/11/27;49000;17
2015/11/23;49995;17
2015/11/19;50000;17
2015/11/18;50000;17
2015/11/17;50000;17
2015/11/16;50000;17
2015/11/12;50500;17
2015/11/10;50500;17
2015/11/06;50500;17
2015/11/05;50500;17
2015/11/03;50000;17
2015/11/02;49500;17
2015/10/28;49500;17
2015/10/27;48000;17
2015/10/26;49000;17
2015/10/22;49000;17
2015/10/20;49000;17
2015/10/16;49000;17
2015/10/15;49000;17
2015/10/14;49000;17
2015/10/13;49000;17
2015/10/12;49500;17
2015/10/07;49000;17
2015/10/05;49000;17
2015/10/01;49000;17
2015/09/30;49000;17
2015/09/29;47000;17
2015/09/28;50000;17
2015/09/22;53000;17
2015/09/18;54000;17
2015/09/17;54000;17
2015/09/16;53000;17
2015/09/14;54000;17
2015/09/10;54000;17
2015/09/09;55000;17
2015/09/08;55000;17
2015/09/02;53000;17
2015/08/31;57000;17
