date;cours;titre_id
2016/03/21;294000;10
2016/03/18;294490;10
2016/03/17;285000;10
2016/03/16;285005;10
2016/03/15;285500;10
2016/03/14;294995;10
2016/03/11;295000;10
2016/03/10;300000;10
2016/03/09;300000;10
2016/03/08;300000;10
2016/03/07;300000;10
2016/03/04;302500;10
2016/03/03;300000;10
2016/03/02;288000;10
2016/02/29;285000;10
2016/02/26;271460;10
2016/02/25;277000;10
2016/02/23;270000;10
2016/02/22;270000;10
2016/02/19;254800;10
2016/02/18;270000;10
2016/02/17;270000;10
2016/02/16;269000;10
2016/02/12;268000;10
2016/02/11;266000;10
2016/02/10;270000;10
2016/02/09;269000;10
2016/02/08;270005;10
2016/02/04;270000;10
2016/02/03;270000;10
2016/02/02;267005;10
2016/02/01;267005;10
2016/01/29;267005;10
2016/01/28;267100;10
2016/01/27;267100;10
2016/01/26;267100;10
2016/01/25;269995;10
2016/01/22;267005;10
2016/01/21;270000;10
2016/01/18;270000;10
2016/01/15;270000;10
2016/01/14;290250;10
2016/01/13;270000;10
2016/01/11;274000;10
2016/01/07;277000;10
2016/01/06;280000;10
2016/01/05;291845;10
2015/12/31;315505;10
2015/12/30;293500;10
2015/12/29;294995;10
2015/12/28;294000;10
2015/12/23;277995;10
2015/12/22;270000;10
2015/12/21;269995;10
2015/12/17;269500;10
2015/12/16;260000;10
2015/12/15;247000;10
2015/12/14;250000;10
2015/12/11;260000;10
2015/12/10;264995;10
2015/12/08;269995;10
2015/12/07;269995;10
2015/12/03;270000;10
2015/12/02;277000;10
2015/12/01;260000;10
2015/11/30;255000;10
2015/11/26;265000;10
2015/11/24;265000;10
2015/11/20;260000;10
2015/11/19;265000;10
2015/11/18;258000;10
2015/11/17;260000;10
2015/11/16;257000;10
2015/11/13;256500;10
2015/11/12;257800;10
2015/11/11;257500;10
2015/11/10;251000;10
2015/11/09;257995;10
2015/11/06;240000;10
2015/11/05;240000;10
2015/11/04;230000;10
2015/11/03;233500;10
2015/11/02;225050;10
2015/10/30;218000;10
2015/10/29;215050;10
2015/10/28;220000;10
2015/10/27;212010;10
2015/10/26;212000;10
2015/10/23;210500;10
2015/10/22;210500;10
2015/10/21;210000;10
2015/10/20;222000;10
2015/10/19;209000;10
2015/10/14;196000;10
2015/10/13;200000;10
2015/10/12;195100;10
2015/10/02;195000;10
2015/09/29;195000;10
2015/09/28;200000;10
2015/09/25;195000;10
2015/09/23;195010;10
2015/09/22;195000;10
2015/09/21;195000;10
2015/09/18;195000;10
2015/09/17;193000;10
2015/09/16;192500;10
2015/09/15;195000;10
2015/09/14;191000;10
2015/09/11;190000;10
2015/09/10;190000;10
2015/09/09;190000;10
2015/09/08;185500;10
2015/09/07;190000;10
2015/09/04;190000;10
2015/09/02;190000;10
2015/09/01;190000;10
2015/08/31;185500;10
2015/08/28;190000;10
2015/08/26;190005;10
2015/08/25;190000;10
2015/08/24;190000;10
2015/08/21;186000;10
2015/08/20;185000;10
2015/08/19;185000;10
2015/08/18;198000;10
2015/08/14;185000;10
2015/08/12;180000;10
2015/08/11;185000;10
2015/08/10;185000;10
2015/08/06;185000;10
2015/08/05;185000;10
2015/08/03;185000;10
2015/07/31;185005;10
2015/07/30;185000;10
2015/07/27;185000;10
2015/07/24;198000;10
2015/07/23;185500;10
2015/07/22;185500;10
2015/07/20;185500;10
2015/07/16;185005;10
2015/07/15;190000;10
2015/07/13;195000;10
2015/07/10;195000;10
2015/07/09;198000;10
2015/07/07;199500;10
2015/07/06;199900;10
2015/07/03;199995;10
2015/07/02;200000;10
2015/07/01;195000;10
2015/06/30;183825;10
2015/06/29;171000;10
2015/06/26;170000;10
2015/06/24;173200;10
2015/06/23;196700;10
2015/06/19;196100;10
2015/06/17;202000;10
2015/06/16;202005;10
2015/06/15;212495;10
2015/06/12;198000;10
2015/06/11;193505;10
2015/06/10;193500;10
2015/06/09;193500;10
2015/06/08;180000;10
2015/06/05;178005;10
2015/06/03;177000;10
2015/06/02;165000;10
2015/05/29;161000;10
2015/05/28;151000;10
2015/05/27;150010;10
2015/05/22;150000;10
2015/05/21;147000;10
2015/05/20;141005;10
2015/05/19;140000;10
2015/05/15;140000;10
2015/05/13;140000;10
2015/05/12;140000;10
2015/05/11;140010;10
2015/05/08;140000;10
2015/05/07;138050;10
2015/05/06;138050;10
2015/05/05;138000;10
2015/05/04;140000;10
2015/04/30;140000;10
2015/04/29;140000;10
2015/04/28;140000;10
2015/04/27;140000;10
2015/04/24;139000;10
2015/04/23;140000;10
2015/04/22;135500;10
2015/04/21;140000;10
2015/04/20;140000;10
2015/04/17;140000;10
2015/04/16;133005;10
2015/04/15;135200;10
2015/04/14;144000;10
2015/04/13;144000;10
2015/04/10;145000;10
2015/04/09;143665;10
2015/04/08;155310;10
2015/04/01;167900;10
2015/03/31;168000;10
2015/03/27;168000;10
2015/03/26;168500;10
2015/03/20;169000;10
2015/03/19;172000;10
2015/03/18;174000;10
2015/03/17;174000;10
2015/03/16;176000;10
2015/03/13;175000;10
2015/03/11;173000;10
2015/03/09;173000;10
2015/03/06;173000;10
2015/03/04;175000;10
2015/03/03;172500;10
2015/02/27;175000;10
2015/02/26;173000;10
2015/02/25;175000;10
2015/02/24;170000;10
2015/02/20;170000;10
2015/02/17;172000;10
2015/02/16;174000;10
2015/02/13;175000;10
2015/02/12;175000;10
2015/02/11;175000;10
2015/02/10;175000;10
2015/02/05;179000;10
2015/02/04;179000;10
2015/02/03;174000;10
2015/01/29;172000;10
2015/01/28;175000;10
2015/01/27;172100;10
2015/01/23;170000;10
2015/01/22;170000;10
2015/01/21;172000;10
2015/01/20;170000;10
2015/01/19;170000;10
2015/01/15;170005;10
2015/01/14;169120;10
2015/01/13;182830;10
2015/01/12;197650;10
2015/01/08;213675;10
2015/01/06;231000;10
2014/12/31;248955;10
2014/12/30;244075;10
2014/12/29;239290;10
2014/12/26;234600;10
2014/12/23;230000;10
2014/12/19;230000;10
2014/12/18;215000;10
2014/12/17;200000;10
2014/12/12;188000;10
2014/12/08;190000;10
2014/12/05;180000;10
2014/12/04;175000;10
2014/12/01;170000;10
2014/11/27;167500;10
2014/11/26;168000;10
2014/11/25;160000;10
2014/11/21;168900;10
2014/11/17;170000;10
2014/11/14;163135;10
2014/11/13;151755;10
2014/11/12;148780;10
2014/11/11;138400;10
2014/11/10;128785;10
2014/11/07;119800;10
2014/11/06;129500;10
2014/11/05;140000;10
2014/11/04;142450;10
2014/11/03;154000;10
2014/10/31;154995;10
2014/10/30;150305;10
2014/10/28;162490;10
2014/10/27;175660;10
2014/10/20;189900;10
2014/10/07;201000;10
2014/09/30;202995;10
2014/09/29;204000;10
2014/09/23;204000;10
2014/09/22;200000;10
2014/09/18;192000;10
2014/09/17;195000;10
2014/09/16;195000;10
2014/09/15;195000;10
2014/09/12;195000;10
2014/09/11;200000;10
2014/09/08;197000;10
2014/09/04;199990;10
2014/09/03;196000;10
2014/09/02;200000;10
2014/09/01;200000;10
2014/08/29;200000;10
2014/08/28;204000;10
2014/08/26;204000;10
2014/08/25;200000;10
2014/08/22;200000;10
2014/08/20;202000;10
2014/08/13;205000;10
2014/08/11;214000;10
2014/08/06;209000;10
2014/08/05;200000;10
2014/08/04;204995;10
2014/07/25;216000;10
2014/07/17;204000;10
2014/07/15;200000;10
2014/07/14;199995;10
2014/07/10;195000;10
2014/07/08;204000;10
2014/06/27;204500;10
2014/06/25;205000;10
2014/06/24;205010;10
2014/06/23;205010;10
2014/06/20;214200;10
2014/06/16;214200;10
2014/06/11;200005;10
2014/06/05;195000;10
2014/05/30;195000;10
2014/05/27;195000;10
2014/05/26;195000;10
2014/05/22;195000;10
2014/05/21;195000;10
2014/05/20;194500;10
2014/05/19;184075;10
2014/05/07;199000;10
2014/04/25;200000;10
2014/04/24;198000;10
2014/04/22;185000;10
2014/04/18;180000;10
2014/04/16;180000;10
2014/04/14;180000;10
2014/04/10;179500;10
2014/04/04;185000;10
2014/04/02;179500;10
2014/04/01;179500;10
2014/03/31;179500;10
2014/03/26;179500;10
2014/03/24;185000;10
2014/03/21;182000;10
2014/03/19;184300;10
2014/03/13;171455;10
2014/03/12;171455;10
2014/03/11;171455;10
2014/03/10;171455;10
2014/03/06;171455;10
2014/03/05;171455;10
2014/03/04;171455;10
2014/03/03;171450;10
2014/02/28;171450;10
2014/02/27;171500;10
2014/02/26;169000;10
2014/02/25;169000;10
2014/02/24;157245;10
2014/02/21;146275;10
2014/02/20;136070;10
2014/02/19;147100;10
2014/02/13;159000;10
2014/02/12;159000;10
2014/02/10;160000;10
2014/02/06;160000;10
2014/02/05;160000;10
2014/02/04;165000;10
2014/02/03;160000;10
2014/01/29;160000;10
2014/01/27;159000;10
2014/01/24;159000;10
2014/01/22;160000;10
2014/01/21;160000;10
2014/01/17;160000;10
2014/01/16;160000;10
2014/01/10;160000;10
2014/01/09;160000;10
2014/01/08;160000;10
2014/01/07;160000;10
2014/01/06;160500;10
2014/01/03;160000;10
2014/01/02;160000;10
2013/12/31;160000;10
2013/12/30;160000;10
2013/12/26;160000;10
2013/12/24;149510;10
2013/12/23;149520;10
2013/12/20;160000;10
2013/12/17;160000;10
2013/12/16;160000;10
2013/12/13;160640;10
2013/12/11;149435;10
2013/12/10;139010;10
2013/12/09;139015;10
2013/12/06;139015;10
2013/12/02;139010;10
2013/11/29;145000;10
2013/11/28;145000;10
2013/11/27;145000;10
2013/11/26;145000;10
2013/11/25;140000;10
2013/11/22;139050;10
2013/11/20;149425;10
2013/11/19;145000;10
2013/11/18;139000;10
2013/11/14;149000;10
2013/11/13;139005;10
2013/11/12;130000;10
2013/11/11;126000;10
2013/11/08;118000;10
2013/11/07;116600;10
2013/11/06;116635;10
2013/11/05;124700;10
2013/11/04;116000;10
2013/10/30;108010;10
2013/10/29;108010;10
2013/10/28;108005;10
2013/10/25;108000;10
2013/10/24;106605;10
2013/10/22;106510;10
2013/10/18;106510;10
2013/10/17;107505;10
2013/10/16;106000;10
2013/10/14;106000;10
2013/10/11;104600;10
2013/10/10;104605;10
2013/10/09;104600;10
2013/10/03;101500;10
2013/10/02;100100;10
2013/10/01;101000;10
2013/09/30;101000;10
2013/09/26;100000;10
2013/09/25;100000;10
2013/09/20;100000;10
2013/09/19;100000;10
2013/09/18;100000;10
2013/09/16;101005;10
2013/09/11;101005;10
2013/09/09;101000;10
2013/09/06;100005;10
2013/09/05;100000;10
2013/09/04;100000;10
2013/09/03;108055;10
2013/09/02;100520;10
2013/08/28;100520;10
2013/08/27;100520;10
2013/08/26;100520;10
2013/08/22;100520;10
2013/08/21;100520;10
2013/08/20;100505;10
2013/08/19;100505;10
2013/08/16;100500;10
2013/08/14;100500;10
2013/08/12;100500;10
2013/08/09;100600;10
2013/08/05;100500;10
2013/08/02;100500;10
2013/08/01;100500;10
2013/07/30;100010;10
2013/07/22;100000;10
2013/07/19;100000;10
2013/07/18;100015;10
2013/07/17;100015;10
2013/07/16;100015;10
2013/07/15;100010;10
2013/07/12;100020;10
2013/07/11;100010;10
2013/07/09;100010;10
2013/07/05;100005;10
2013/07/04;100005;10
2013/07/03;100000;10
2013/06/28;100000;10
2013/06/27;100000;10
2013/06/25;100055;10
2013/06/24;100005;10
2013/06/19;95200;10
2013/06/18;95000;10
2013/06/12;99000;10
2013/06/11;99000;10
2013/06/10;99000;10
2013/06/06;99000;10
2013/06/05;99000;10
2013/06/04;99000;10
2013/06/03;100000;10
2013/05/31;100000;10
2013/05/30;99995;10
2013/05/29;100000;10
2013/05/23;100000;10
2013/05/17;100000;10
2013/05/14;100000;10
2013/05/08;95100;10
2013/05/07;95200;10
2013/05/06;95005;10
2013/05/02;95005;10
2013/04/30;95000;10
2013/04/29;90050;10
2013/04/26;87000;10
2013/04/25;90000;10
2013/04/24;90000;10
2013/04/19;90000;10
2013/04/18;85000;10
2013/04/12;85500;10
2013/04/11;87000;10
2013/04/10;84500;10
2013/04/09;84500;10
2013/04/08;84500;10
2013/04/05;85000;10
2013/04/03;86005;10
2013/04/02;86000;10
2013/03/27;85000;10
2013/03/25;85000;10
2013/03/21;85000;10
2013/03/20;84385;10
2013/03/15;78500;10
2013/03/14;80000;10
2013/03/13;85000;10
2013/03/12;86000;10
2013/03/08;86000;10
2013/03/06;84000;10
2013/03/05;83000;10
2013/03/01;83000;10
2013/02/27;89000;10
2013/02/26;89000;10
2013/02/25;89000;10
2013/02/22;89000;10
2013/02/21;90000;10
2013/02/20;86000;10
2013/02/19;86000;10
2013/02/14;80000;10
2013/02/12;78000;10
2013/02/11;80000;10
2013/02/08;75260;10
2013/02/04;70010;10
2013/01/31;70000;10
2013/01/28;68015;10
2013/01/23;68015;10
2013/01/22;69000;10
2013/01/21;69010;10
2013/01/18;69000;10
2013/01/17;69000;10
2013/01/16;68000;10
2013/01/15;70000;10
2013/01/11;70000;10
2013/01/10;70000;10
2013/01/08;70000;10
2013/01/07;70000;10
2013/01/04;70000;10
2013/01/03;70000;10
2012/12/31;70000;10
2012/12/28;68000;10
2012/12/27;66000;10
2012/12/26;68000;10
2012/12/24;68500;10
2012/12/21;68500;10
2012/12/20;68500;10
2012/12/19;68500;10
2012/12/18;68000;10
2012/12/17;68000;10
2012/12/14;68500;10
2012/12/13;66005;10
2012/12/12;68500;10
2012/12/11;68500;10
2012/12/10;68400;10
2012/12/06;66000;10
2012/12/05;66000;10
2012/12/04;66000;10
2012/11/29;66000;10
2012/11/28;65010;10
2012/11/27;65005;10
2012/11/26;68500;10
2012/11/23;68500;10
2012/11/21;68505;10
2012/11/19;66500;10
2012/11/16;70000;10
2012/11/14;70000;10
2012/11/13;70000;10
2012/11/12;68000;10
2012/11/09;68000;10
2012/11/08;67500;10
2012/11/07;65000;10
2012/11/06;63005;10
2012/11/05;67500;10
2012/11/02;63000;10
2012/10/31;62350;10
2012/10/30;58000;10
2012/10/29;54000;10
2012/10/25;54000;10
2012/10/23;53000;10
2012/10/19;52135;10
2012/10/18;48500;10
2012/10/12;48500;10
2012/10/11;48010;10
2012/10/05;48000;10
2012/09/28;47505;10
2012/09/26;47500;10
2012/09/18;47100;10
2012/09/17;50530;10
2012/09/14;47005;10
2012/09/12;47000;10
2012/09/11;47000;10
2012/09/07;48000;10
2012/09/05;48000;10
2012/09/04;47000;10
2012/09/03;47000;10
2012/08/30;47000;10
2012/08/27;48000;10
2012/08/24;46500;10
2012/08/22;46500;10
2012/08/21;48000;10
2012/08/10;46500;10
2012/08/09;47000;10
2012/08/03;48000;10
2012/07/30;47000;10
2012/07/26;46500;10
2012/07/24;46500;10
2012/07/20;48000;10
2012/07/19;48000;10
2012/07/17;46500;10
2012/07/16;46500;10
2012/07/09;46000;10
2012/07/06;46000;10
2012/07/05;46000;10
2012/07/04;48000;10
2012/07/03;46000;10
2012/06/27;46000;10
2012/06/22;46000;10
2012/06/19;45330;10
2012/06/15;49000;10
2012/06/11;49665;10
2012/06/08;46200;10
2012/06/06;43000;10
2012/06/04;40000;10
2012/06/01;40000;10
2012/05/31;41000;10
2012/05/30;41000;10
2012/05/29;40500;10
2012/05/25;40000;10
2012/05/21;46000;10
2012/05/18;48000;10
2012/05/15;48000;10
2012/05/14;48000;10
2012/05/11;47900;10
2012/05/10;47900;10
2012/05/03;47900;10
2012/04/30;47900;10
2012/04/26;47900;10
2012/04/24;47900;10
2012/04/23;48000;10
2012/04/18;48000;10
2012/04/16;45500;10
2012/04/12;45500;10
2012/04/10;43500;10
2012/04/05;43000;10
2012/04/02;43500;10
2012/03/30;43500;10
2012/03/28;43215;10
2012/03/27;41000;10
2012/03/20;40200;10
2012/03/19;40200;10
2012/03/16;40200;10
2012/03/15;40000;10
2012/03/14;39000;10
2012/03/07;40000;10
2012/03/06;40000;10
2012/03/02;40000;10
2012/02/29;40000;10
2012/02/28;40010;10
2012/02/27;40010;10
2012/02/24;40000;10
2012/02/23;40000;10
2012/02/22;40000;10
2012/02/21;40000;10
2012/02/20;40100;10
2012/02/17;40000;10
2012/02/16;40000;10
2012/02/15;40100;10
2012/02/09;40100;10
2012/02/06;40100;10
2012/02/02;40100;10
2012/02/01;40100;10
2012/01/31;40100;10
2012/01/27;40100;10
2012/01/25;40300;10
2012/01/23;40005;10
2012/01/17;42000;10
2012/01/16;42000;10
2012/01/13;42000;10
2012/01/11;44900;10
2012/01/05;47500;10
2011/12/20;40000;10
2011/10/28;48300;10
2011/10/27;48375;10
2011/10/25;45000;10
2011/10/18;45000;10
2011/10/17;45000;10
2011/10/12;46250;10
2011/10/10;50000;10
2011/10/07;50130;10
2011/10/06;50130;10
2011/10/03;46635;10
2011/09/30;46635;10
2011/09/22;43385;10
2011/09/21;43385;10
2011/09/19;43385;10
2011/09/14;43385;10
2011/09/07;43385;10
2011/09/05;43385;10
2011/09/02;43385;10
2011/08/31;43385;10
2011/08/25;43385;10
2011/08/24;43385;10
2011/08/19;43385;10
2011/08/17;46000;10
2011/08/12;46000;10
2011/08/11;46000;10
2011/08/10;46000;10
2011/08/05;46005;10
2011/08/03;46000;10
2011/08/01;46000;10
2011/07/29;46000;10
2011/07/27;46000;10
2011/07/26;46000;10
2011/07/25;46000;10
2011/07/13;46900;10
2011/07/12;47000;10
2011/07/11;46000;10
2011/07/08;46000;10
2011/07/06;45595;10
2011/06/24;46000;10
2011/06/22;46000;10
2011/06/17;46000;10
2011/06/16;42805;10
2011/06/15;42805;10
2011/06/03;40475;10
2011/05/31;41100;10
2011/05/24;41100;10
2011/05/23;41100;10
2011/05/20;41165;10
2011/05/18;41165;10
2011/05/17;44500;10
2011/05/13;44500;10
2011/05/11;48000;10
2011/05/10;46800;10
2011/05/09;47900;10
2011/05/05;47900;10
2011/03/03;47900;10
2011/02/11;47900;10
2011/02/10;47900;10
2011/02/02;47985;10
2011/01/27;47985;10
2011/01/26;47990;10
2011/01/24;48000;10
2011/01/20;48000;10
2011/01/17;48000;10
2011/01/10;47500;10
2011/01/07;48000;10
2011/01/05;48005;10
2010/12/31;47205;10
2010/12/29;47200;10
2010/12/28;47200;10
2010/12/27;47200;10
2010/12/20;47105;10
2010/12/15;47005;10
2010/12/10;47100;10
2010/12/06;47000;10
2010/12/03;47000;10
2010/11/26;47000;10
2010/11/25;47005;10
2010/11/24;47000;10
2010/11/23;47000;10
2010/11/22;47000;10
2010/11/11;46500;10
2010/11/03;46000;10
2010/10/28;45325;10
2010/10/27;45325;10
2010/10/21;49000;10
2010/10/20;49000;10
2010/10/19;49200;10
2010/10/13;49000;10
2010/10/12;49000;10
2010/10/11;49000;10
2010/10/06;49000;10
2010/09/30;49000;10
2010/09/29;49000;10
2010/09/22;49000;10
2010/09/21;49000;10
2010/09/16;49000;10
2010/09/15;49000;10
2010/09/03;50000;10
2010/09/01;49000;10
2010/08/30;49000;10
2010/08/24;49000;10
2010/08/23;50000;10
2010/08/20;50000;10
2010/08/19;50000;10
2010/08/18;49000;10
2010/08/17;49000;10
2010/08/12;49000;10
2010/08/04;49000;10
2010/08/03;49000;10
2010/07/30;49000;10
2010/07/28;50000;10
2010/07/27;47510;10
2010/07/26;48000;10
2010/07/23;48000;10
2010/07/21;48000;10
2010/07/20;49000;10
2010/07/16;49000;10
2010/07/08;49000;10
2010/07/07;49000;10
2010/07/06;49000;10
2010/07/05;49035;10
2010/07/02;48000;10
2010/07/01;49500;10
2010/06/28;49500;10
2010/06/24;49500;10
2010/06/21;49500;10
2010/06/17;47835;10
2010/06/16;44500;10
2010/05/28;49000;10
2010/05/21;47050;10
2010/05/20;50000;10
2010/05/19;47000;10
2010/05/14;47000;10
2010/05/07;47000;10
2010/05/06;47000;10
2010/05/03;47000;10
2010/04/30;47000;10
2010/04/20;47000;10
2010/04/15;46200;10
2010/04/13;48000;10
2010/04/07;46010;10
2010/04/06;46010;10
2010/04/02;46010;10
2010/03/29;45620;10
2010/03/24;45645;10
2010/03/22;45500;10
2010/03/19;47015;10
2010/03/16;47020;10
2010/03/11;47015;10
2010/03/08;47010;10
2010/03/05;47010;10
2010/03/03;47010;10
2010/02/24;47010;10
2010/02/22;46900;10
2010/02/19;44500;10
2010/02/09;42520;10
2010/02/03;42520;10
2010/02/02;42515;10
2010/01/29;42515;10
2010/01/25;42500;10
2010/01/14;42500;10
2010/01/13;42500;10
2010/01/12;42500;10
2010/01/08;45000;10
2010/01/06;44900;10
2009/12/31;44800;10
2009/12/30;44800;10
2009/12/24;44800;10
2009/12/22;44895;10
2009/12/15;46900;10
2009/12/10;46900;10
2009/12/04;46900;10
2009/12/03;46000;10
2009/12/02;46000;10
2009/11/24;46000;10
2009/11/20;46000;10
2009/11/18;46000;10
2009/11/17;46000;10
2009/11/16;46000;10
2009/11/13;46000;10
2009/11/11;45900;10
2009/11/10;46000;10
2009/11/05;46500;10
2009/10/30;46900;10
2009/10/29;46900;10
2009/10/28;46900;10
2009/10/16;46900;10
2009/10/15;46900;10
2009/10/12;46900;10
2009/10/09;46900;10
2009/10/08;47000;10
2009/10/07;46900;10
2009/10/06;46900;10
2009/10/01;46900;10
2009/09/29;46900;10
2009/09/28;46900;10
2009/09/25;46900;10
2009/09/23;46900;10
2009/09/16;46900;10
2009/09/14;47000;10
2009/09/11;47610;10
2009/09/10;47610;10
2009/09/09;47600;10
2009/09/07;47600;10
2009/09/04;47510;10
2009/08/31;47505;10
2009/08/28;47505;10
2009/08/27;47505;10
2009/08/24;47000;10
2009/08/20;47000;10
2009/08/19;47000;10
2009/08/13;47000;10
2009/08/12;48015;10
2009/08/11;48015;10
2009/08/04;50015;10
2009/08/03;50015;10
2009/07/28;50000;10
2009/07/27;48000;10
2009/07/22;48000;10
2009/07/21;45310;10
2009/07/17;45300;10
2009/07/10;44100;10
2009/07/09;43520;10
2009/07/08;43520;10
2009/07/02;43515;10
2009/07/01;43500;10
2009/06/25;43050;10
2009/06/24;43010;10
2009/06/23;43010;10
2009/06/22;43010;10
2009/06/19;43010;10
2009/06/18;43000;10
2009/06/17;43000;10
2009/06/16;43000;10
2009/06/15;43000;10
2009/06/12;43000;10
2009/06/10;43000;10
2009/06/09;43475;10
2009/06/08;43475;10
2009/06/04;43475;10
2009/06/02;43475;10
2009/05/13;47000;10
2009/05/11;47000;10
2009/05/07;50000;10
2009/04/30;50000;10
2009/04/29;48000;10
2009/04/23;48000;10
2009/04/21;48000;10
2009/04/20;48000;10
2009/04/17;50000;10
2009/04/15;50000;10
2009/04/14;50000;10
2009/04/09;50000;10
2009/04/07;51995;10
2009/04/03;52300;10
2009/04/02;52300;10
2009/04/01;52300;10
2009/03/31;52400;10
2009/03/27;52400;10
2009/03/13;53000;10
2009/03/12;53000;10
2009/03/11;52500;10
2009/03/06;52500;10
2009/03/04;52500;10
2009/03/03;52600;10
2009/03/02;52600;10
2009/02/26;52500;10
2009/02/23;52500;10
2009/02/20;52500;10
2009/02/17;52995;10
2009/02/16;52995;10
2009/02/11;53000;10
2009/02/10;53000;10
2009/02/06;53000;10
2009/02/05;53000;10
2009/02/04;55005;10
2009/02/03;55000;10
2009/01/30;55000;10
2009/01/23;55000;10
2009/01/21;55000;10
2009/01/16;56640;10
2009/01/15;56640;10
2009/01/13;56640;10
2009/01/09;56650;10
2009/01/08;53010;10
2009/01/05;52505;10
2009/01/02;52395;10
2008/12/31;56640;10
2008/12/30;52690;10
2008/12/29;52725;10
2008/12/24;56995;10
2008/12/23;57000;10
2008/12/22;57000;10
2008/12/19;57000;10
2008/12/18;57000;10
2008/12/17;57000;10
2008/12/09;50010;10
2008/12/04;49510;10
2008/12/03;49300;10
2008/12/01;49205;10
2008/11/26;49100;10
2008/11/25;49050;10
2008/11/24;49000;10
2008/11/21;49000;10
2008/11/20;49000;10
2008/11/19;49000;10
2008/11/18;49000;10
2008/11/17;49000;10
2008/11/14;49000;10
2008/11/13;50000;10
2008/11/12;50000;10
2008/11/07;51705;10
2008/11/06;51705;10
2008/11/05;51705;10
2008/10/30;52000;10
2008/10/29;52000;10
2008/10/27;60000;10
2008/10/23;62900;10
2008/10/21;67695;10
2008/10/20;68700;10
2008/10/17;69000;10
2008/10/15;69000;10
2008/10/14;69000;10
2008/10/13;68755;10
2008/10/10;68755;10
2008/10/08;68755;10
2008/10/07;68750;10
2008/10/06;68710;10
2008/10/03;68710;10
2008/10/02;68710;10
2008/10/01;68710;10
2008/09/24;68710;10
2008/09/23;68705;10
2008/09/22;68705;10
2008/09/19;68700;10
2008/09/18;67010;10
2008/09/17;67005;10
