date;cours;titre_id
2016/03/21;11200;21
2016/03/18;11200;21
2016/03/17;11200;21
2016/03/15;11200;21
2016/03/14;11200;21
2016/03/11;11200;21
2016/03/10;11200;21
2016/03/09;11200;21
2016/03/08;11200;21
2016/03/07;11200;21
2016/03/04;11200;21
2016/03/03;11200;21
2016/03/02;11200;21
2016/03/01;11100;21
2016/02/29;11100;21
2016/02/25;11100;21
2016/02/24;11490;21
2016/02/23;11200;21
2016/02/22;11500;21
2016/02/19;11695;21
2016/02/18;11700;21
2016/02/17;11800;21
2016/02/16;11800;21
2016/02/15;11800;21
2016/02/11;11785;21
2016/02/10;11995;21
2016/02/09;11500;21
2016/02/08;12370;21
2016/02/05;11510;21
2016/02/04;11500;21
2016/02/03;11500;21
2016/02/02;11100;21
2016/02/01;11100;21
2016/01/29;11000;21
2016/01/28;11500;21
2016/01/27;11400;21
2016/01/26;11400;21
2016/01/22;11400;21
2016/01/20;11435;21
2016/01/19;10640;21
2016/01/18;11500;21
2016/01/15;11500;21
2016/01/14;11500;21
2016/01/12;11500;21
2016/01/11;11500;21
2016/01/08;11500;21
2016/01/07;11495;21
2016/01/06;11500;21
2016/01/05;11500;21
2016/01/04;11500;21
2015/12/31;11500;21
2015/12/30;11285;21
2015/12/29;10500;21
2015/12/28;10505;21
2015/12/22;10505;21
2015/12/21;10600;21
2015/12/18;11000;21
2015/12/17;11000;21
2015/12/16;11690;21
2015/12/14;11000;21
2015/12/11;11000;21
2015/12/10;11005;21
2015/12/09;11000;21
2015/12/08;11000;21
2015/12/07;11100;21
2015/12/04;11000;21
2015/12/03;11050;21
2015/12/02;11000;21
2015/12/01;10800;21
2015/11/30;11000;21
2015/11/27;10805;21
2015/11/25;10800;21
2015/11/24;10900;21
2015/11/23;10900;21
2015/11/20;10900;21
2015/11/19;11000;21
2015/11/18;11000;21
2015/11/17;11000;21
2015/11/16;11100;21
2015/11/13;11100;21
2015/11/12;10360;21
2015/11/11;11200;21
2015/11/10;11230;21
2015/11/09;11200;21
2015/11/05;11500;21
2015/11/04;11500;21
2015/11/03;11500;21
2015/11/02;11700;21
2015/10/30;11500;21
2015/10/28;11500;21
2015/10/27;11500;21
2015/10/26;11505;21
2015/10/23;11700;21
2015/10/22;11700;21
2015/10/21;11700;21
2015/10/20;11610;21
2015/10/19;11700;21
2015/10/16;11700;21
2015/10/15;11700;21
2015/10/14;11700;21
2015/10/13;11700;21
2015/10/12;11600;21
2015/10/07;11900;21
2015/10/06;11700;21
2015/10/05;11505;21
2015/10/02;11745;21
2015/10/01;11800;21
2015/09/30;11150;21
2015/09/29;11100;21
2015/09/28;11700;21
2015/09/25;11700;21
2015/09/23;11700;21
2015/09/22;11695;21
2015/09/21;11600;21
2015/09/18;11700;21
2015/09/17;11700;21
2015/09/16;11700;21
2015/09/15;11890;21
2015/09/14;11850;21
2015/09/11;11800;21
2015/09/10;11805;21
2015/09/09;11900;21
2015/09/08;12000;21
2015/09/07;11800;21
2015/09/04;12000;21
2015/09/02;12000;21
2015/09/01;12000;21
2015/08/31;12500;21
2015/08/28;12000;21
2015/08/27;12000;21
2015/08/26;12000;21
2015/08/25;12000;21
2015/08/24;12000;21
2015/08/21;12000;21
2015/08/20;12000;21
2015/08/19;12000;21
2015/08/18;11995;21
2015/08/17;12500;21
2015/08/14;11905;21
2015/08/13;11900;21
2015/08/12;11800;21
2015/08/11;11825;21
2015/08/10;11805;21
2015/08/06;11800;21
2015/08/05;11800;21
2015/08/04;11800;21
2015/08/03;12000;21
2015/07/31;12000;21
2015/07/30;12000;21
2015/07/29;12495;21
2015/07/28;12500;21
2015/07/27;12750;21
2015/07/23;12800;21
2015/07/22;12800;21
2015/07/21;12800;21
2015/07/20;12800;21
2015/07/16;12810;21
2015/07/15;12850;21
2015/07/13;13000;21
2015/07/10;13000;21
2015/07/09;13000;21
2015/07/08;13000;21
2015/07/07;13000;21
2015/07/06;13000;21
2015/07/03;13000;21
