date;cours;titre_id
2016/03/21;150000;11
2016/03/18;150000;11
2016/03/17;150000;11
2016/03/16;150230;11
2016/03/15;139750;11
2016/03/14;130000;11
2016/03/11;124990;11
2016/03/10;116270;11
2016/03/09;113995;11
2016/03/08;106045;11
2016/03/07;106045;11
2016/03/02;98650;11
2016/02/29;98000;11
2016/02/26;97500;11
2016/02/24;97410;11
2016/02/23;95500;11
2016/02/19;95500;11
2016/02/18;97825;11
2016/02/16;95000;11
2016/02/05;91000;11
2016/02/04;91000;11
2016/02/03;89000;11
2016/02/02;91000;11
2016/01/28;91000;11
2016/01/27;91000;11
2016/01/26;92500;11
2016/01/25;92000;11
2016/01/21;92005;11
2016/01/20;92000;11
2016/01/12;91000;11
2016/01/11;91000;11
2016/01/08;90000;11
2016/01/07;91000;11
2016/01/06;91000;11
2016/01/05;91000;11
2016/01/04;91000;11
2015/12/30;91000;11
2015/12/28;90000;11
2015/12/23;91000;11
2015/12/21;91000;11
2015/12/18;91000;11
2015/12/16;90500;11
2015/12/15;91000;11
2015/12/14;91000;11
2015/12/11;91000;11
2015/12/10;90800;11
2015/12/09;90600;11
2015/12/08;91000;11
2015/12/07;90550;11
2015/12/04;90500;11
2015/12/03;90500;11
2015/12/01;90500;11
2015/11/30;90500;11
2015/11/27;90500;11
2015/11/26;90500;11
2015/11/25;90000;11
2015/11/23;85100;11
2015/11/20;90000;11
2015/11/19;90500;11
2015/11/18;90500;11
2015/11/17;90605;11
2015/11/16;91000;11
2015/11/10;90600;11
2015/11/09;90505;11
2015/11/05;90500;11
2015/11/02;90000;11
2015/10/30;90000;11
2015/10/29;90000;11
2015/10/28;90000;11
2015/10/27;90000;11
2015/10/26;90000;11
2015/10/22;90000;11
2015/10/19;90000;11
2015/10/16;88000;11
2015/10/15;88000;11
2015/10/14;86795;11
2015/10/13;80740;11
2015/10/06;75000;11
2015/10/02;74000;11
2015/10/01;75000;11
2015/09/30;73000;11
2015/09/29;73000;11
2015/09/28;73000;11
2015/09/23;72000;11
2015/09/17;70000;11
2015/09/16;73000;11
2015/09/11;73000;11
2015/09/10;73000;11
2015/09/09;73000;11
